股票代码,股票名称,综合分
000166,申万宏源,77.62
000900,现代投资,77.25
601077,渝农商行,77.25
600925,苏能股份,77.17
002032,苏 泊 尔,76.13
601928,凤凰传媒,75.13
600025,华能水电,74.08
603299,苏盐井神,73.79
600177,雅戈尔,72.18
601128,常熟银行,71.21
603055,台华新材,71.09
601838,成都银行,69.95
600269,赣粤高速,69.84
688036,传音控股,69.53
601158,重庆水务,68.15
600332,白云山,66.03
601211,国泰海通,63.71
601988,中国银行,63.17
600873,梅花生物,62.51
601881,中国银河,60.84
600007,中国国贸,60.58
002061,浙江交科,60.45
600755,厦门国贸,59.64
600060,海信视像,58.31
600377,宁沪高速,57.38
000728,国元证券,57.13
600008,首创环保,56.91
600030,中信证券,56.71
601018,宁波港,56.29
605368,蓝天燃气,55.38
000028,国药一致,54.92
600918,中泰证券,53.71
003816,中国广核,53.66
000800,一汽解放,53.19
600017,日照港,52.84
000731,四川美丰,51.73
002267,陕天然气,50.73
002311,海大集团,50.34
601187,厦门银行,49.94
600998,九州通,49.0
