num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
10,100000.0,101863.86,1.86,-0.55,90.0,5.41,6.05,-0.37,147.14,1.49,"boll,cctv,theme",forward,20251010,20260912,2025-10-10,2025-10-10,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.42+ddbreak43,1.46,43,0.42,58.0,1,7,2025-10-10,2025-10-22,-0.53,-0.22,2.08
