num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
14,100000.0,96332.97,-3.67,-3.89,42.9,-2.18,6.79,-8.9,0.57,-2.02,cctv,forward,20260529,20260912,2026-05-29,2026-05-29,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.88,3.38,0,0.88,12,1,13,2026-05-29,2026-06-10,-2.93,-2.58,-1.09
