股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600515,海南机场,1,CCTV,46.0,17.6,5.52,9.8,9936.0,5.52,3.930420210476224,5.547579789523776,4.739,0.0898,15.0
600801,华新建材,1,Boll,45.2,17.6,18.98,9.8,11388.0,23.65,18.98024784721508,22.664752152784924,20.8225,0.0832,15.0
601288,农业银行,1,CCTV,43.6,17.6,7.8,9.8,10140.0,7.8,6.981398924074472,8.21360107592553,7.597500000000001,0.04,15.0
600031,三一重工,1,Boll,40.0,17.6,21.42,9.8,10710.0,20.52,19.000202856841113,20.72979714315889,19.865000000000002,0.0671,12.9
600029,南方航空,1,CCTV,39.1,17.6,6.98,9.8,10470.0,6.98,6.097605971569037,7.108394028430962,6.603,0.0541,11.2
002928,华夏航空,1,CCTV,31.0,17.6,11.08,8.4,8864.0,11.08,10.10358764671027,11.322412353289728,10.713,0.0788,4.7
300189,神农种业,1,CCTV,28.4,17.6,5.14,7.3,7710.0,5.14,4.363948478919307,5.238051521080694,4.801,0.0663,13.9
603619,中曼石油,1,Theme,26.6,17.6,21.92,6.5,6576.0,21.92,18.91978065657832,21.574219343421678,20.247,0.0607,8.2
600776,东方通信,1,Theme,19.5,17.6,13.14,3.9,3942.0,13.14,12.048898447432931,13.229101552567068,12.639,0.0456,-6.7
000060,中金岭南,1,Boll,12.4,17.6,5.23,1.7,2092.0,5.65,5.026837002660941,5.51016299733906,5.2685,0.0552,-2.1
600409,三友化工,1,Theme,12.3,17.6,5.99,1.7,1797.0,5.99,5.354722879329452,5.785277120670547,5.569999999999999,0.0559,-15.0
600256,广汇能源,1,Boll,4.2,17.6,5.17,0.1,517.0,5.37,5.171078984882102,5.347921015117898,5.2595,0.04,-15.0
600783,鲁信创投,1,Theme,2.4,17.6,14.84,0.0,1484.0,14.84,13.557053368104016,15.612946631895982,14.584999999999999,0.0935,-15.0
