code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
000820,2026-08-13,2026-08-14,3.964,3.485,900,-12.09,stop_hard
301008,2026-08-13,2026-08-14,43.674,38.394,100,-12.09,stop_hard
600930,2026-08-13,2026-08-14,4.214,4.096,500,-2.81,trend_break
603766,2026-08-13,2026-08-14,13.423,13.077,100,-2.58,trend_break
603580,2026-08-13,2026-08-17,55.634,58.142,100,4.51,take_partial_final
002759,2026-08-13,2026-08-17,18.819,19.111,200,1.55,trend_break
300290,2026-08-13,2026-08-19,6.346,5.579,200,-12.09,stop_hard
000592,2026-08-13,2026-08-19,6.957,6.346,200,-8.78,stop_hard
300427,2026-08-13,2026-08-19,7.317,6.539,300,-10.64,stop_hard
000895,2026-08-13,2026-08-25,24.665,25.145,100,1.95,max_hold
