股票代码,股票名称,综合分
300010,ST豆神,100.0
300039,上海凯宝,100.0
300076,*ST宁视,100.0
300514,友讯达,100.0
603277,银都股份,100.0
300123,ST亚光,100.0
002223,鱼跃医疗,100.0
605577,龙版传媒,100.0
300068,ST南都,100.0
600004,白云机场,100.0
600620,天宸股份,100.0
001338,永顺泰,100.0
600039,四川路桥,100.0
002540,亚太科技,99.55
300787,海能实业,99.51
002227,*ST特迅,99.15
002322,理工能科,98.18
000581,威孚高科,97.5
002614,奥佳华,97.36
002224,三 力 士,97.28
600866,星湖科技,96.43
603159,上海亚虹,96.35
600598,北大荒,96.12
002724,海洋王,96.0
603766,隆鑫通用,95.99
605333,沪光股份,95.3
600125,铁龙物流,95.21
600782,新钢股份,95.08
603282,亚光股份,94.99
600901,江苏金租,94.73
002373,千方科技,94.56
603565,中谷物流,94.41
600287,苏豪时尚,93.68
000915,华特达因,93.65
601956,东贝集团,93.44
300901,中胤时尚,93.31
600273,嘉化能源,92.89
002620,*ST瑞和,92.82
603008,ST喜临门,92.75
002598,ST章鼓,92.46
