num_trades,initial_capital,ending_total,total_return,max_drawdown,win_rate,avg_return,avg_win,avg_loss,profit_factor,sharpe,strategies,signal_mode,date,run_date,signal_start,signal_end,hold_days,exit_mode,size_mode,vol_mode,dd_breaker_dd,dd_breaker_extra_cash,capital_scale,cash_pct,signals_days,codes_count,start,end,bench_return,bench_return_exposed,excess_return
16,100000.0,102839.63,2.84,-1.41,62.5,2.86,8.92,-7.24,2.05,1.27,"cctv,theme",forward,20260206,20260912,2026-02-06,2026-02-06,12,boll_upper_take+take6%+trailing5%+MA60break,adaptive_weight(权重),scaled_stop+pos0.95,2.97,0,0.95,5,1,15,2026-02-06,2026-02-18,0.36,0.34,2.5
