股票代码,股票名称,综合分
000521,长虹美菱,68.22
600930,华电新能,68.22
603179,新泉股份,68.22
603262,技源集团,68.22
603416,信捷电气,68.11
600977,XD中国电,68.08
603606,东方电缆,68.04
600363,联创光电,68.04
002961,瑞达期货,67.98
600115,中国东航,67.98
603992,松霖科技,67.97
688775,影石创新,67.86
300910,瑞丰新材,67.83
000793,*ST华闻,67.82
002183,怡 亚 通,67.82
600530,交大昂立,67.76
601127,赛力斯,67.63
002011,盾安环境,67.61
002670,国盛证券,67.59
600029,南方航空,67.53
600035,楚天高速,67.45
600011,华能国际,67.45
002668,TCL智家,67.45
003035,南网能源,67.37
603187,海容冷链,67.29
000958,电投产融,67.24
002838,道恩股份,67.22
601868,中国能建,67.17
000404,长虹华意,67.12
600269,赣粤高速,67.07
001289,龙源电力,67.05
601111,中国国航,67.03
600699,均胜电子,67.02
000727,冠捷科技,67.02
000531,穗恒运Ａ,66.98
002034,旺能环境,66.96
605016,百龙创园,66.95
603668,天马科技,66.95
003021,兆威机电,66.91
688041,海光信息,66.87
