股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601919,中远海控,1,Vol20,72.0,13.8,15.43,5.0,6172.0,15.43,14.371169180973036,15.899830819026969,15.135500000000002,0.04,15.0
600926,杭州银行,2,CVAmt20/Vol20,65.2,13.8,16.0,5.0,6400.0,16.0,15.384658829391663,16.457341170608338,15.921000000000001,0.04,8.9
600018,上港集团,1,Vol20,61.9,13.8,5.16,5.0,5160.0,5.16,4.990132890743061,5.285867109256939,5.138,0.04,9.5
601186,中国铁建,2,DistLo10/Vol20,57.0,13.8,6.16,5.0,5544.0,6.16,5.961706485118345,6.424293514881654,6.193,0.04,7.9
601607,上海医药,1,Vol20,56.2,13.8,16.599999999999998,4.8,4980.0,16.599999999999998,16.11382878404164,16.836171215958355,16.474999999999998,0.04,10.1
603766,隆鑫通用,1,PVCorr60,55.6,8.7,13.76,4.8,5504.0,13.76,12.355106012504027,15.088893987495972,13.722,0.0592,15.0
601018,宁波港,2,DistLo10/Vol20,54.5,13.8,3.319,4.6,4647.0,3.319,3.2973948203346923,3.4576051796653076,3.3775,0.04,4.4
600704,物产中大,1,Vol20,53.6,13.8,4.97,4.5,4473.0,4.97,4.842659405764344,5.054340594235656,4.9485,0.04,7.5
600026,中远海能,1,PVCorr60,50.4,8.7,17.7,4.0,5310.0,17.7,14.133617673913538,17.78238232608646,15.957999999999998,0.076,10.0
603580,艾艾精工,3,PVCorr20/PVCorr60/Illiq20,50.1,8.7,53.748,4.0,5375.0,53.748,32.639770406325944,59.86422959367405,46.251999999999995,0.12,15.0
601878,浙商证券,1,Vol20,49.6,13.8,9.45,3.9,4725.0,9.45,9.320236305273651,9.637763694726347,9.479,0.04,3.5
601128,常熟银行,1,Vol20,49.1,13.8,6.12,3.9,4284.0,6.12,6.106331660789262,6.416668339210737,6.2615,0.04,4.0
601901,方正证券,1,Vol20,48.9,13.8,6.966,3.8,4180.0,6.966,6.9038703293960415,7.121129670603959,7.0125,0.04,2.8
600177,雅戈尔,1,Vol20,48.4,13.8,7.42,3.8,4452.0,7.42,7.405089925525561,7.719910074474439,7.5625,0.04,4.8
600598,北大荒,2,PVCorr60/Skew60,44.5,8.7,12.06,3.2,3618.0,12.06,11.378791156365946,12.504208843634057,11.941500000000001,0.041,-0.8
300290,ST荣科,1,PVCorr60,44.1,8.7,6.45,3.2,3225.0,6.45,3.257848260894866,6.352151739105135,4.805000000000001,0.12,15.0
600930,华电新能,5,PVCorr20/PVCorr60/Skew20/Skew60/DistLo60,42.1,8.7,4.19,2.9,3352.0,4.19,4.076900466733338,4.575099533266661,4.326,0.0681,-14.5
600208,衢州发展,2,PVCorr60/VRatio20_120,39.6,8.7,3.09,2.6,2781.0,3.09,2.733316637991832,2.9916833620081675,2.8625,0.0465,-0.4
300648,星云股份,3,PVCorr20/PVCorr60/Skew60,38.5,8.7,40.3,2.5,4030.0,40.3,28.48794691207939,39.26005308792061,33.874,0.12,-7.6
000895,双汇发展,2,PVCorr20/PVCorr60,36.1,8.7,24.27,2.2,2427.0,24.27,23.671048767519384,26.496951232480615,25.084,0.0521,4.0
600566,济川药业,1,Skew60,32.5,4.2,25.9,1.9,2590.0,25.9,25.358796200464475,27.63120379953552,26.494999999999997,0.0482,8.8
603317,天味食品,1,PVCorr60,32.4,8.7,14.19,1.8,2838.0,14.19,13.1097083596798,15.087291640320196,14.098499999999998,0.0697,1.0
603221,爱丽家居,1,Illiq20,27.0,0.0,24.79,1.3,2479.0,24.79,6.522346237136114,22.784653762863883,14.6535,0.12,15.0
002532,天山铝业,1,VRatio10_60,26.9,0.0,13.25,1.3,1325.0,13.25,11.478993595018556,13.39900640498144,12.438999999999998,0.0941,15.0
300308,中际旭创,1,PVCorr60,26.1,8.7,919.87,1.2,91987.0,919.87,856.9414850455996,1175.3835149544004,1016.1625,0.12,7.4
000708,中信特钢,2,CVAmt20/DistLo10,23.9,0.0,13.89,1.0,1389.0,13.89,13.173158189873254,14.98484181012675,14.079000000000002,0.0474,10.8
600255,鑫科材料,1,VRatio10_60,22.5,0.0,3.42,0.9,1026.0,3.42,2.8581272462019665,3.347872753798033,3.1029999999999998,0.0769,11.2
300427,红相股份,1,Skew60,22.1,4.2,6.94,0.9,1388.0,6.94,5.386193135467105,7.141806864532896,6.264,0.1002,-1.5
600635,大众公用,1,CVAmt20,19.9,0.0,4.71,0.7,942.0,4.71,4.181780614069786,4.837219385930214,4.5095,0.0491,9.2
600323,瀚蓝环境,1,DistLo10,19.1,0.0,29.42,0.6,2942.0,29.42,28.717573096022825,31.468426903977175,30.093,0.0525,9.1
600029,南方航空,3,CVAmt20/VRatio20_120/DistLo60,18.8,3.3,5.15,0.6,1030.0,5.15,4.978742869412649,5.262257130587351,5.1205,0.04,3.5
600905,三峡能源,2,DistLo10/DistLo60,18.7,3.3,3.77,0.6,754.0,3.77,3.7060629059354713,3.965237094064529,3.8356500000000002,0.04,4.1
688765,禾元生物,2,PVCorr20/PVCorr60,17.1,8.7,38.76,0.5,3876.0,38.76,30.10283005440469,56.217169945595316,43.160000000000004,0.12,-15.0
601985,中国核电,2,DistLo10/DistLo60,16.7,3.3,8.8,0.5,880.0,8.8,8.673374008798472,9.123625991201529,8.8985,0.04,4.8
600919,江苏银行,1,CVAmt60,16.3,0.0,11.62,0.4,1162.0,11.62,11.22292227123997,11.81107772876003,11.517,0.04,10.0
601868,中国能建,2,VRatio20_120/DistLo60,15.8,3.3,2.5688,0.4,514.0,2.5688,2.4696219015646435,2.6099780984353567,2.5398,0.04,1.7
002648,卫星化学,1,VRatio10_60,15.1,0.0,25.78,0.4,2578.0,25.78,22.75407688994438,26.11492311005562,24.4345,0.0682,15.0
002342,巨力索具,1,PVCorr60,14.1,8.7,8.3,0.3,830.0,8.3,6.443355883255583,8.982644116744416,7.712999999999999,0.12,-15.0
002939,长城证券,1,DistLo60,13.7,3.3,8.13,0.3,813.0,8.13,7.996915769178921,8.39308423082108,8.195,0.04,2.6
600019,宝钢股份,1,DistLo10,13.5,0.0,5.63,0.3,563.0,5.63,5.447123828233298,6.0578761717667025,5.7525,0.0434,6.5
000820,*ST节能,1,Illiq20,13.3,0.0,3.76,0.3,376.0,3.76,2.3271804888692946,4.009819511130705,3.1685,0.12,13.2
600039,四川路桥,1,DistLo10,12.9,0.0,8.34,0.2,834.0,8.34,7.914416140680919,9.155583859319082,8.535,0.0539,7.9
003816,中国广核,2,DistLo10/DistLo60,12.8,3.3,3.89,0.2,389.0,3.89,3.862034441284488,4.184965558715512,4.0235,0.04,0.7
601975,招商南油,1,VRatio20_120,11.7,0.0,3.71,0.2,371.0,3.71,3.3394800057460574,3.799519994253943,3.5695,0.0661,2.3
