code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600021,2025-10-09,2025-10-10,21.081,24.515,100,16.29,take_partial_final
603301,2025-10-09,2025-10-10,46.887,56.214,100,19.89,take_partial_final
002759,2025-10-09,2025-10-13,20.42,22.887,100,12.08,take_partial_final
603319,2025-10-09,2025-10-13,43.934,37.306,100,-15.08,stop_hard
002513,2025-10-09,2025-10-13,11.451,7.672,400,-33.0,stop_hard
600629,2025-10-09,2025-10-14,24.154,25.584,100,5.92,take_partial_final
000691,2025-10-09,2025-10-20,9.96,8.272,400,-16.95,stop_hard
002709,2025-10-09,2025-10-21,38.518,34.625,100,-10.11,max_hold
600580,2025-10-09,2025-10-21,47.948,48.252,100,0.63,max_hold
600699,2025-10-09,2025-10-21,33.804,32.218,100,-4.69,max_hold
