股票代码,股票名称,综合分
600497,驰宏锌锗,98.7
000960,锡业股份,91.97
002237,恒邦股份,91.97
002371,北方华创,91.97
002837,英维克,91.97
300285,国瓷材料,91.97
300604,长川科技,91.97
600392,盛和资源,91.97
600875,东方电气,91.97
688110,东芯股份,91.97
688498,源杰科技,91.97
688525,佰维存储,91.97
000100,TCL科技,85.23
000751,锌业股份,85.23
000811,冰轮环境,85.23
002106,莱宝高科,85.23
002137,实益达,85.23
002179,中航光电,85.23
002600,领益智造,85.23
002851,麦格米特,85.23
300037,新宙邦,85.23
300408,三环集团,85.23
300476,胜宏科技,85.23
300647,超频三,85.23
300857,协创数据,85.23
301132,满坤科技,85.23
301308,江波龙,85.23
301419,阿莱德,85.23
301566,达利凯普,85.23
600171,上海贝岭,85.23
600183,生益科技,85.23
600237,铜峰电子,85.23
600366,宁波韵升,85.23
600531,豫光金铅,85.23
600549,厦门钨业,85.23
600601,方正科技,85.23
600851,海欣股份,85.23
601208,东材科技,85.23
601231,环旭电子,85.23
603083,剑桥科技,85.23
