股票代码,股票名称,综合分
600598,北大荒,100.0
300631,久吾高科,100.0
300998,宁波方正,100.0
300045,华力创通,100.0
603357,设计总院,100.0
000524,岭南控股,99.84
603586,金麒麟,99.55
603075,热威股份,98.58
300061,旗天科技,97.14
600285,羚锐制药,95.14
300458,全志科技,94.75
301096,百诚医药,93.44
001237,惠康科技,92.91
603999,读者传媒,92.74
301168,通灵股份,92.57
300427,红相股份,92.18
002462,嘉事堂,91.77
605077,华康股份,91.29
600566,济川药业,90.24
600983,惠而浦,89.8
301215,中汽股份,89.51
002307,北新路桥,89.05
600930,华电新能,88.67
301502,华阳智能,88.65
300590,移为通信,88.56
300211,*ST亿通,88.1
688759,必贝特,88.04
688091,上海谊众,88.03
002616,长青集团,87.97
600283,钱江水利,86.8
603202,天有为,86.59
605099,共创草坪,85.92
002096,易普力,85.67
688658,悦康药业,85.62
688657,浩辰软件,85.34
301295,美硕科技,85.16
001298,好上好,84.79
603937,丽岛新材,84.78
300883,龙利得,84.33
300493,润欣科技,84.27
