股票代码,股票名称,综合分
600753,ST海钦,69.65
600011,华能国际,69.47
301163,宏德股份,69.26
301535,浙江华远,68.91
000025,特  力Ａ,68.84
002348,高乐股份,68.08
600853,龙建股份,67.45
000629,钒钛股份,66.64
000688,国城矿业,66.57
000792,盐湖股份,66.44
688707,振华新材,66.33
603282,亚光股份,66.32
600158,中体产业,66.0
300005,探路者,65.98
605268,王力安防,65.78
002486,嘉麟杰,65.47
605099,共创草坪,65.46
300388,节能国祯,65.34
603833,欧派家居,65.14
688349,三一重能,65.11
002738,中矿资源,65.11
002072,凯瑞德,64.96
600884,杉杉股份,64.84
002233,塔牌集团,64.62
000717,中南股份,64.36
603191,望变电气,64.27
300829,金丹科技,64.24
000922,佳电股份,64.12
301015,百洋医药,63.83
000488,ST晨鸣,63.78
002533,金杯电工,63.74
603867,新化股份,63.64
600075,新疆天业,63.5
600167,联美控股,63.35
600383,金地集团,63.13
000422,湖北宜化,63.12
300314,戴维医疗,63.04
002466,天齐锂业,62.77
603301,振德医疗,62.77
600782,新钢股份,62.69
