股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603619,中曼石油,21.92,20.25,3.91,3.44,397302804.0,1.27,5.2,12.17,1.0,0,,38.81
sh.600776,东方通信,13.15,12.65,3.21,2.19,402293303.0,1.21,0.92,3.94,1.0,1,通信,38.09
sh.603848,好太太,14.95,14.21,0.92,0.65,1793000925.0,1.43,2.86,10.45,1.0,0,,33.01
sh.603579,荣泰健康,5.37,5.26,2.1,1.6,732679009.0,1.3,3.04,2.07,1.0,0,,29.93
sh.600783,鲁信创投,14.84,14.59,1.82,2.31,200863370.0,0.57,1.78,5.6,0.96,1,计算机,29.08
sh.600409,三友化工,11.05,10.52,3.82,4.63,910183402.0,0.74,2.21,2.02,0.995,0,,26.37
