股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600023,浙能电力,3,Skew60/VRatio20_120/Vol20,93.4,38.0,5.02,5.0,5020.0,5.02,4.8254446755388365,4.994555324461162,4.909999999999999,0.04,13.9
002039,黔源电力,2,VRatio20_120/Vol20,74.8,38.0,19.56,5.0,5868.0,19.56,19.030133201325537,19.61486679867446,19.322499999999998,0.04,15.0
600887,伊利股份,1,Vol20,73.2,38.0,26.66,5.0,5332.0,26.66,25.22211331032281,27.123886689677192,26.173000000000002,0.04,15.0
601985,中国核电,1,Vol20,72.4,38.0,9.05,5.0,5430.0,9.05,8.698997579346777,9.109002420653223,8.904,0.04,15.0
600900,长江电力,1,Vol20,70.8,38.0,28.45,5.0,5690.0,28.45,27.817317285201565,28.557682714798435,28.1875,0.04,15.0
600461,洪城环境,1,Vol20,70.3,38.0,8.98,5.0,5388.0,8.98,8.840367733652151,9.01563226634785,8.928,0.04,15.0
601186,中国铁建,1,Vol20,64.3,38.0,6.1,4.4,4880.0,6.1,5.995740488354704,6.151259511645296,6.0735,0.04,15.0
002120,韵达股份,1,Vol20,64.3,38.0,6.77,4.4,4739.0,6.77,6.5918119800511175,6.920188019948879,6.7559999999999985,0.04,15.0
000538,云南白药,1,Vol20,64.3,38.0,50.4,4.4,5040.0,50.4,49.435535291195656,51.01446470880435,50.225,0.04,15.0
600741,华域汽车,1,Vol20,63.9,38.0,15.24,4.3,4572.0,15.24,15.23411811514999,15.62088188485001,15.4275,0.04,10.9
000598,兴蓉环境,1,Vol20,63.9,38.0,7.08,4.3,4956.0,7.08,7.045857047578362,7.340142952421639,7.1930000000000005,0.04,14.6
601377,兴业证券,1,Vol20,63.8,38.0,5.84,4.3,4672.0,5.84,5.774189419912652,5.988810580087348,5.8815,0.04,14.5
601816,京沪高铁,1,Vol20,63.8,38.0,4.81,4.3,4329.0,4.81,4.804874060048545,4.953125939951456,4.8790000000000004,0.04,14.5
600029,南方航空,2,VRatio20_120/Vol20,63.1,38.0,4.93,4.2,4437.0,4.93,4.963071670124526,5.070928329875475,5.017,0.04,8.0
000625,长安汽车,1,Vol20,63.0,38.0,7.06,4.2,4236.0,7.06,7.02673645845413,7.192263541545869,7.1095,0.04,10.2
601669,中国电建,2,VRatio20_120/Vol20,60.9,38.0,4.6,3.9,4140.0,4.6,4.594133356264131,4.686866643735869,4.6405,0.04,8.6
601868,中国能建,2,VRatio20_120/Vol20,60.6,38.0,2.47,3.9,3952.0,2.47,2.4637140974881633,2.5256859025118366,2.4947,0.04,8.3
688538,和辉光电,2,VRatio20_120/Vol20,48.1,38.0,2.2,2.4,2420.0,2.2,2.1688529620212775,2.3551470379787225,2.262,0.04,-1.5
603042,华脉科技,1,PVCorr60,45.7,15.2,16.57,2.1,3314.0,16.57,12.417871629434309,17.063128370565693,14.7405,0.12,15.0
600285,羚锐制药,2,Skew60/DistLo60,37.1,12.9,19.03,1.3,1903.0,19.03,19.242160070232156,20.00983992976784,19.625999999999998,0.04,4.6
601997,贵阳银行,1,Skew60,36.8,12.9,5.62,1.3,1686.0,5.62,5.473340860829507,5.756659139170494,5.615,0.0432,14.6
600930,华电新能,2,PVCorr60/Skew60,35.3,15.2,3.93,1.1,1179.0,3.93,3.8696903283853947,4.0193096716146055,3.9445,0.04,-3.2
300808,久量股份,2,Skew20/Skew60,35.2,12.9,20.28,1.1,2028.0,20.28,17.45754220748291,24.695457792517097,21.076500000000003,0.12,6.0
001286,陕西能源,3,PVCorr60/Skew20/Skew60,34.5,15.2,9.76,1.1,1952.0,9.76,9.028916320619535,10.555083679380465,9.792,0.0633,-4.4
603999,读者传媒,1,PVCorr60,34.3,15.2,6.44,1.0,1288.0,6.44,5.160854745162232,6.767145254837769,5.964,0.1028,15.0
300061,旗天科技,1,Skew60,31.3,12.9,7.17,0.8,1434.0,7.17,5.903528388564157,6.996471611435843,6.45,0.0964,15.0
000895,双汇发展,2,PVCorr60/DistLo10,28.5,15.2,23.54,0.6,2354.0,23.54,23.4338946009479,25.470105399052102,24.452,0.04,6.2
002855,捷荣技术,1,DistLo10,25.9,0.0,13.49,0.4,1349.0,13.49,8.365058339705755,19.832941660294246,14.099,0.12,15.0
600479,千金药业,1,DistLo10,25.4,0.0,11.44,0.4,1144.0,11.44,9.038078325451357,14.834921674548644,11.9365,0.12,15.0
600310,广西能源,1,VRatio20_120,25.3,0.0,4.9,0.4,490.0,4.9,3.9857205764325685,4.740279423567433,4.363,0.0409,15.0
600919,江苏银行,1,CVAmt60,24.9,0.0,12.57,0.4,1257.0,12.57,11.743506656717635,12.527493343282362,12.135499999999999,0.04,15.0
600926,杭州银行,1,CVAmt60,24.8,0.0,17.51,0.4,1751.0,17.51,16.35813120617447,17.517868793825528,16.938,0.04,15.0
603559,中通国脉,1,DistLo10,24.5,0.0,9.33,0.3,933.0,9.33,8.455005215516909,11.09699478448309,9.776,0.1093,15.0
600982,宁波能源,1,VRatio20_120,24.4,0.0,5.23,0.3,523.0,5.23,4.716053669894997,5.0749463301050035,4.8955,0.04,15.0
600038,中直股份,1,CVAmt60,23.5,0.0,28.04,0.3,2804.0,28.04,26.240297433571293,28.473702566428706,27.357,0.04,15.0
000786,北新建材,3,PVCorr20/PVCorr60/DistLo60,23.3,15.2,15.8,0.3,1580.0,15.8,15.723077050990675,18.531922949009328,17.1275,0.0662,-15.0
600320,振华重工,1,CVAmt60,22.9,0.0,4.24,0.2,424.0,4.24,3.9908492118230536,4.255150788176945,4.122999999999999,0.04,15.0
600415,小商品城,1,DistLo10,22.1,0.0,11.99,0.2,1199.0,11.99,11.89074742540431,13.041252574595688,12.466,0.0574,15.0
600979,广安爱众,1,VRatio20_120,21.0,0.0,4.15,0.2,415.0,4.15,3.8211331980485927,4.098866801951408,3.96,0.04,12.7
600995,南网储能,2,CVAmt20/VRatio20_120,19.4,0.0,12.39,0.1,1239.0,12.39,12.23502221717489,12.70997778282511,12.4725,0.04,12.5
601788,光大证券,1,DistLo60,19.4,9.9,13.97,0.1,1397.0,13.97,13.973709450758115,14.809690549241886,14.3917,0.04,7.1
000915,华特达因,2,Skew20/Skew60,18.8,12.9,24.72,0.1,2472.0,24.72,23.919200338170306,26.55779966182969,25.2385,0.0705,-0.5
600109,国金证券,2,DistLo10/DistLo60,18.1,9.9,8.28,0.0,828.0,8.28,8.395766674753988,8.819233325246012,8.6075,0.04,3.8
600158,中体产业,1,VRatio20_120,18.0,0.0,7.2,0.0,720.0,7.2,6.830245342852337,7.475754657147664,7.1530000000000005,0.04,12.0
603093,南华期货,1,DistLo10,17.0,0.0,12.42,0.0,1242.0,12.42,11.103663664898113,14.180336335101886,12.642,0.1027,8.9
300859,西域旅游,2,Skew60/DistLo10,16.9,12.9,26.51,0.0,2651.0,26.51,25.604280226350674,30.14371977364933,27.874000000000002,0.0836,-2.4
000966,长源电力,1,VRatio20_120,16.3,0.0,4.18,0.0,418.0,4.18,3.948595389651169,4.151404610348829,4.049999999999999,0.04,10.4
002939,长城证券,1,DistLo60,16.2,9.9,7.88,0.0,788.0,7.88,7.905889619638189,8.230110380361811,8.068,0.04,3.9
000591,太阳能,1,VRatio20_120,15.7,0.0,4.37,0.0,437.0,4.37,4.214968452196109,4.383031547803892,4.299,0.04,10.7
300590,移为通信,1,Skew60,15.7,12.9,11.16,0.0,1116.0,11.16,10.77756702978158,11.52143297021842,11.1495,0.0455,-3.7
