股票代码,股票名称,建议买入价
601225,陕西煤业,21.24
000983,山西焦煤,7.1
603298,杭叉集团,25.31
600256,广汇能源,5.18
600196,复星医药,27.71
601898,中煤能源,12.97
002299,圣农发展,15.79
000975,山金国际,20.09
000935,四川双马,19.27
000060,中金岭南,5.28
603848,好太太,19.87
603238,诺邦股份,17.0
000933,神火股份,22.25
001286,陕西能源,8.82
600900,长江电力,27.01
