股票代码,股票名称,综合分
600900,长江电力,99.15
000333,美的集团,90.0
600887,伊利股份,90.0
601818,光大银行,90.0
000429,粤高速Ａ,80.85
600600,XD青岛啤,80.85
601088,中国神华,80.85
601166,兴业银行,80.85
601328,交通银行,80.85
601398,工商银行,80.85
601838,成都银行,80.85
002003,伟星股份,71.7
002352,顺丰控股,71.7
002807,江阴银行,71.7
600000,XD浦发银,71.7
600008,首创环保,71.7
600012,皖通高速,71.7
600015,华夏银行,71.7
600020,中原高速,71.7
600025,华能水电,71.7
600036,招商银行,71.7
600377,宁沪高速,71.7
600566,济川药业,71.7
600919,江苏银行,71.7
601006,大秦铁路,71.7
601009,南京银行,71.7
601158,重庆水务,71.7
601169,北京银行,71.7
601658,邮储银行,71.7
601668,XD中国建,71.7
601816,京沪高铁,71.7
601916,浙商银行,71.7
603167,渤海轮渡,71.7
000001,平安银行,62.56
000538,云南白药,62.56
000828,东莞控股,62.56
001227,兰州银行,62.56
002293,罗莱生活,62.56
003000,劲仔食品,62.56
600039,四川路桥,62.56
