股票代码,股票名称,综合分
000408,藏格矿业,100.0
000623,吉林敖东,100.0
000166,申万宏源,100.0
000923,河钢资源,100.0
002498,汉缆股份,100.0
300750,宁德时代,100.0
601958,金钼股份,100.0
603259,药明康德,100.0
603993,洛阳钼业,100.0
000630,铜陵有色,94.85
000807,云铝股份,94.85
000878,云南铜业,94.85
000893,亚钾国际,94.85
000960,锡业股份,94.85
000977,浪潮信息,94.85
001309,德明利,94.85
002028,思源电气,94.85
002079,苏州固锝,94.85
002106,莱宝高科,94.85
002230,科大讯飞,94.85
002396,星网锐捷,94.85
002500,山西证券,94.85
300296,利亚德,94.85
600160,巨化股份,94.85
600362,江西铜业,94.85
600487,亨通光电,94.85
600570,恒生电子,94.85
600879,航天电子,94.85
601231,环旭电子,94.85
601899,紫金矿业,94.85
603659,璞泰来,94.85
605058,澳弘电子,94.85
605117,德业股份,94.85
605376,博迁新材,94.85
688012,中微公司,94.85
688378,奥来德,94.85
000060,中金岭南,87.19
000655,金岭矿业,87.19
000725,京东方Ａ,87.19
000737,北方铜业,87.19
