股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601600,中国铝业,1,Theme,43.7,10.4,8.47,5.0,5082.0,8.47,7.272022661952845,8.748977338047155,8.0105,0.0638,15.0
600060,XD海信视,1,Theme,43.6,10.4,23.32,5.0,6996.0,23.32,20.337454513186316,25.080545486813683,22.709,0.0793,15.0
600481,双良节能,1,Theme,42.0,10.4,6.57,5.0,5256.0,6.57,5.6794228203806325,6.697577179619366,6.1884999999999994,0.0913,11.9
000807,云铝股份,1,Boll,41.2,10.4,18.78,5.0,5634.0,20.11,18.776255113179406,20.84474488682059,19.810499999999998,0.0563,15.0
601665,齐鲁银行,1,CCTV,40.6,10.4,5.93,5.0,5337.0,5.93,5.254500076242711,5.884499923757288,5.5695,0.04,14.8
601288,农业银行,1,CCTV,40.3,10.4,7.36,5.0,5152.0,7.36,6.143899151594303,7.181100848405697,6.6625,0.0456,15.0
002299,圣农发展,1,Boll,39.7,10.4,16.26,5.0,6504.0,17.08,16.48631034278291,17.422689657217088,16.9545,0.0433,15.0
300024,机器人,1,CCTV,35.7,10.4,20.41,5.0,6123.0,20.41,16.21425137487718,20.135748625122822,18.175,0.1019,15.0
601336,新华保险,1,CCTV,35.7,10.4,64.1,5.0,6410.0,64.1,54.828946181390165,64.13805381860985,59.48350000000001,0.0508,15.0
300859,西域旅游,1,CCTV,34.5,10.4,40.21,4.3,8042.0,40.21,34.451080073914845,42.94491992608514,38.69799999999999,0.12,13.8
601963,重庆银行,1,CCTV,32.8,10.4,9.86,3.1,3944.0,9.86,8.222746298856306,9.667253701143695,8.945,0.0516,6.8
002961,瑞达期货,1,CCTV,32.8,10.4,23.1,3.1,4620.0,23.1,20.369492852770076,23.62650714722992,21.997999999999998,0.0482,7.4
601398,工商银行,1,CCTV,32.1,10.4,7.32,2.7,2928.0,7.32,6.90516230914809,7.291837690851909,7.0985,0.04,8.7
000983,山西焦煤,1,Boll,31.6,10.4,6.85,2.3,2740.0,7.12,6.850954625093519,7.34004537490648,7.0954999999999995,0.0536,6.5
600900,长江电力,1,Boll,25.8,10.4,26.09,0.0,2609.0,27.11,26.096404281268136,27.141595718731864,26.619,0.04,4.0
