股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.603013,nan,18.4,17.75,3.71,1.47,461903040.0,3.21,4.84,6.11,0.987,0,,44.9
sh.600315,nan,18.4,17.75,3.71,1.47,461903040.0,3.21,4.84,6.11,0.987,0,,44.9
sh.600031,nan,18.46,17.2,1.9,1.29,2891875603.0,1.71,7.76,16.32,0.992,0,,44.45
sh.601898,nan,6.12,5.67,1.78,1.67,700166528.0,1.04,5.88,5.88,0.994,0,,31.77
sh.601872,nan,16.65,16.65,2.39,2.4,501884198.0,1.04,1.28,0.91,0.956,0,,21.16
sh.601083,nan,22.77,22.5,0.91,0.64,280003976.0,1.04,-0.13,5.12,0.934,0,,16.79
