板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,2,11,0,0,9,11.8,15.8,+11.8
金融,3,0,3,0,0,-3.0,3.0,NEW
农业,2,0,2,0,0,-2.0,2.0,NEW
军工,1,0,0,0,2,0.0,2.0,NEW
通信,1,0,0,0,2,0.0,2.0,NEW
