股票代码,股票名称,综合分
002363,隆基机械,75.35
300359,全通教育,74.42
300350,华鹏飞,73.39
603022,新通联,73.26
603970,中农立华,72.74
301136,招标股份,72.64
002467,二六三,72.64
600620,天宸股份,72.5
002339,积成电子,72.46
000990,诚志股份,72.29
002593,日上集团,72.22
301049,超越科技,72.2
600320,振华重工,72.13
300300,海峡创新,71.95
603280,南方路机,71.84
300713,英可瑞,71.76
600919,江苏银行,71.76
002863,今飞凯达,71.64
601865,福莱特,71.56
603860,中公高科,71.54
002188,中天服务,71.53
000407,胜利股份,71.4
301355,南王科技,71.39
002682,龙洲股份,71.37
002836,新宏泽,71.36
002879,长缆科技,71.3
002799,环球印务,71.3
002144,宏达高科,71.24
600815,厦工股份,71.2
603041,美思德,71.11
300479,神思电子,71.1
603810,丰山集团,71.06
001217,华尔泰,71.03
002065,东华软件,70.97
300062,中能电气,70.95
000636,风华高科,70.83
002732,燕塘乳业,70.83
002791,坚朗五金,70.73
601677,明泰铝业,70.7
601226,华电科工,70.7
