股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600452,涪陵电力,2,Theme/CCTV,67.5,18.8,11.46,5.0,5730.0,11.46,9.9104337245432,12.366566275456798,11.138499999999999,0.0804,11.5
601869,长飞光纤,1,CCTV,46.8,18.8,174.77,5.0,17477.0,174.77,92.06617692170184,170.47682307829817,131.2715,0.1185,15.0
300394,天孚通信,1,CCTV,46.6,18.8,180.39,5.0,18039.0,180.39,119.90880830786561,187.37619169213434,153.64249999999998,0.12,15.0
002948,青岛银行,1,CCTV,46.4,18.8,5.35,5.0,5350.0,5.35,3.8147511282871167,5.369248871712884,4.5920000000000005,0.0651,15.0
002627,三峡旅游,1,CCTV,46.1,18.8,9.36,5.0,5616.0,9.36,7.703880560376993,9.872119439623008,8.788,0.0995,15.0
600219,南山铝业,1,Boll,45.5,18.8,5.43,5.0,5430.0,6.57,5.4328241603152545,7.566175839684746,6.4995,0.12,15.0
002142,宁波银行,1,CCTV,45.2,18.8,31.38,5.0,6276.0,31.38,27.049959798656463,31.213040201343535,29.1315,0.055,14.9
000767,晋控电力,1,CCTV,42.7,18.8,3.42,4.0,4104.0,3.42,2.8546068663445228,3.2443931336554765,3.0494999999999997,0.0661,12.0
603556,海兴电力,2,Theme/CCTV,42.3,18.8,35.71,3.6,7142.0,35.71,35.27362473910956,40.046375260890436,37.66,0.0695,-7.5
300136,信维通信,1,CCTV,41.6,18.8,79.0873801916933,3.1,7909.0,79.0873801916933,72.3745740090345,88.1593693958035,80.266971702419,0.12,15.0
600236,桂冠电力,1,CCTV,40.7,18.8,8.75,2.4,2625.0,8.75,7.699503684841311,8.38849631515869,8.044,0.0539,10.8
600498,烽火通信,1,CCTV,40.3,18.8,41.18,2.1,4118.0,41.18,36.279830836052795,44.8261691639472,40.553,0.12,13.3
601857,中国石油,1,CCTV,39.4,18.8,10.47,1.5,2094.0,10.47,9.355567223344815,10.656432776655185,10.006,0.0552,10.1
600900,长江电力,2,Boll/CCTV,38.1,18.8,24.76,0.8,2476.0,25.57,24.762295505657555,26.252704494342446,25.5075,0.04,1.2
600316,洪都航空,1,CCTV,35.8,18.8,44.52,0.0,4452.0,44.52,38.12973551859058,44.66026448140941,41.394999999999996,0.1008,5.7
