股票代码,股票名称,综合分
600165,ST宁科,100.0
002694,*ST顾地,100.0
605199,ST葫芦娃,100.0
002691,*ST冀凯,100.0
600365,ST通葡,100.0
688184,ST帕瓦,100.0
600289,ST信通,100.0
603359,*ST东珠,100.0
600543,*ST莫高,100.0
603828,*ST利达,100.0
600107,*ST尔雅,100.0
002227,*ST特迅,100.0
600476,*ST湘邮,100.0
600053,*ST九鼎,100.0
603377,ST东时,100.0
603869,ST智知,100.0
600119,*ST长投,100.0
001238,浙江正特,100.0
688370,丛麟科技,100.0
600080,ST金花,100.0
600423,*ST柳化,100.0
603729,ST龙韵,100.0
000909,*ST数源,100.0
688429,时创能源,100.0
002569,*ST步森,100.0
300555,ST路通,100.0
600753,ST海钦,100.0
300205,*ST天喻,100.0
603062,麦加芯彩,100.0
600965,*ST福成,100.0
002193,ST如意,100.0
002883,*ST中设,100.0
600082,ST海泰,100.0
300338,*ST开元,100.0
603922,ST金鸿顺,100.0
600302,ST标准,100.0
688132,邦彦技术,100.0
002306,ST云网,100.0
002789,*ST建艺,100.0
688466,金科环境,100.0
