股票代码,股票名称,建议买入价
000915,华特达因,28.49
600754,锦江酒店,21.95
603298,杭叉集团,23.76
600380,健康元,11.88
600196,复星医药,28.69
002746,仙坛股份,5.83
600900,长江电力,26.09
002539,云图控股,9.71
002322,理工能科,12.21
000534,万泽股份,15.16
600315,上海家化,24.88
601225,陕西煤业,19.12
600007,中国国贸,19.02
002327,富安娜,6.62
601857,中国石油,7.78
000983,山西焦煤,6.73
