股票代码,股票名称,综合分
600521,华海药业,76.01
688512,慧智微,75.92
600694,大商股份,75.84
000524,岭南控股,75.83
001236,弘业期货,75.65
301112,信邦智能,75.55
002645,华宏科技,75.52
603215,比依股份,75.42
002097,山河智能,75.39
688173,希荻微,75.37
601096,宏盛华源,75.21
000612,焦作万方,75.18
600230,XD沧州大,75.09
600182,S佳通,75.09
688699,明微电子,75.08
600388,龙净环保,75.03
600463,空港股份,74.99
002085,万丰奥威,74.97
000030,富奥股份,74.92
601279,英利汽车,74.8
603737,三棵树,74.64
002024,ST易购,74.62
002500,山西证券,74.6
603535,嘉诚国际,74.55
002230,科大讯飞,74.54
600212,绿能慧充,74.54
002993,奥海科技,74.49
301107,瑜欣电子,74.46
688388,嘉元科技,74.39
000729,燕京啤酒,74.37
600968,海油发展,74.35
603380,易德龙,74.12
600109,国金证券,74.12
600999,XD招商证,74.08
002152,广电运通,74.03
688349,三一重能,73.96
601016,节能风电,73.93
688717,艾罗能源,73.92
002617,露笑科技,73.86
688248,南网科技,73.86
