股票代码,股票名称,综合分
002981,朝阳科技,78.76
300069,金利华电,78.51
000777,中核科技,77.03
002294,信立泰,76.74
300407,凯发电气,76.66
600143,金发科技,75.87
600841,动力新科,75.6
300882,万胜智能,75.57
688592,司南导航,75.46
000920,沃顿科技,75.28
688539,高华科技,75.24
002685,华东重机,75.11
603698,航天工程,75.09
688336,三生国健,74.93
600178,东安动力,74.84
600843,上工申贝,74.77
003025,思进智能,74.61
688117,圣诺生物,74.32
300935,盈建科,74.28
688055,龙腾光电,74.22
300276,三丰智能,74.11
301019,宁波色母,74.1
300506,名家汇,74.06
002468,申通快递,74.06
603131,上海沪工,74.03
600288,大恒科技,74.0
600101,明星电力,73.97
300204,舒泰神,73.93
688636,智明达,73.93
000049,德赛电池,73.9
688148,芳源股份,73.84
300683,海特生物,73.8
301656,联合动力,73.78
300024,机器人,73.73
603928,兴业股份,73.69
300101,振芯科技,73.68
301325,曼恩斯特,73.66
000404,长虹华意,73.6
603898,好莱客,73.59
688562,航天软件,73.54
