板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
航空机场,3,2,0,8,4,2.0,8.0,+4.0
金融,3,1,1,0,5,0.0,6.0,NEW
人工智能,2,0,0,2,1,0.0,4.0,+0.0
传媒,1,0,0,5,4,0.0,2.0,NEW
医药,1,0,0,1,18,0.0,2.0,NEW
农业,1,1,1,0,4,0.0,2.0,NEW
军工,1,0,0,2,2,0.0,2.0,+0.0
一带一路,1,0,0,2,2,0.0,2.0,NEW
教育,1,0,0,0,0,0.0,2.0,NEW
石油石化,1,0,0,0,0,0.0,2.0,NEW
