股票代码,股票名称,综合分
301533,威马农机,71.3
605005,合兴股份,71.23
002069,獐子岛,70.82
605377,华旺科技,70.25
603151,邦基科技,69.26
600156,华升股份,68.61
002749,国光股份,68.58
002700,万憬能源,68.56
600467,好当家,68.51
003003,天元股份,67.95
002012,凯恩股份,67.65
600236,桂冠电力,67.45
605007,五洲特纸,67.43
600180,*ST瑞茂,67.2
001268,联合精密,67.14
600681,百川能源,67.13
002983,芯瑞达,66.69
605033,美邦股份,66.58
001336,楚环科技,66.42
688203,海正生材,66.35
001286,陕西能源,66.24
603557,*ST起步,66.15
001378,德冠新材,65.4
688798,艾为电子,65.37
301039,中集车辆,65.19
002122,ST汇洲,65.18
688275,万润新能,65.12
002581,*ST未名,65.06
605077,华康股份,65.01
603270,金帝股份,64.99
605389,长龄液压,64.65
001339,智微智能,64.46
002180,奔图科技,64.4
603324,盛剑科技,64.32
301180,万祥科技,64.28
301157,华塑科技,64.23
301395,仁信新材,64.2
601898,中煤能源,64.09
688049,炬芯科技,63.97
300323,华灿光电,63.48
