股票代码,股票名称,综合分
300390,天华新能,100.0
002057,中钢天源,100.0
002192,融捷股份,98.79
603937,丽岛新材,97.48
001301,尚太科技,95.14
002731,*ST萃华,94.59
600458,时代新材,93.41
002466,天齐锂业,91.03
688411,海博思创,89.76
002709,天赐材料,87.51
002318,久立特材,86.95
002812,恩捷股份,85.47
603399,永杉锂业,81.72
688275,万润新能,79.9
002240,盛新锂能,79.24
300057,万顺新材,78.84
002756,永兴材料,78.77
301216,万凯新材,78.57
300769,德方纳米,77.28
688390,固德威,76.37
603001,奥康国际,74.22
002903,宇环数控,74.04
603026,石大胜华,73.37
301238,瑞泰新材,71.95
603992,松霖科技,70.78
605580,恒盛能源,70.31
002810,山东赫达,70.18
603876,鼎胜新材,70.0
300473,德尔股份,68.59
600630,龙头股份,68.14
603687,大胜达,67.79
002993,奥海科技,66.84
605117,德业股份,66.33
002460,赣锋锂业,66.19
600301,华锡有色,66.12
000628,高新发展,65.53
000969,安泰科技,65.03
000792,盐湖股份,64.71
002669,康达新材,63.27
603072,天和磁材,63.23
