股票代码,股票名称,综合分
600905,三峡能源,75.03
600029,南方航空,73.02
601158,重庆水务,72.89
601186,中国铁建,72.66
600406,国电南瑞,72.55
000538,云南白药,72.54
600050,中国联通,72.52
601033,永兴股份,72.46
002236,大华股份,72.41
000651,格力电器,72.39
002039,黔源电力,72.22
600600,XD青岛啤,72.15
000958,电投产融,72.0
600874,创业环保,71.97
603508,思维列控,71.83
000615,*ST美谷,71.77
000507,珠海港,71.72
600285,羚锐制药,71.71
002932,*ST明德,71.62
600900,长江电力,71.6
300360,炬华科技,71.44
300185,通裕重工,71.36
002884,凌霄泵业,71.31
601298,青岛港,71.27
000858,五 粮 液,71.25
600528,中铁工业,71.18
600511,国药股份,71.17
603053,成都燃气,71.13
000541,佛山照明,71.11
600941,中国移动,71.08
601669,中国电建,71.07
601868,中国能建,71.0
001213,中铁特货,70.99
600452,涪陵电力,70.98
603310,巍华新材,70.93
002822,ST中装,70.9
601456,国联民生,70.85
000544,中原环保,70.84
301109,军信股份,70.72
600930,华电新能,70.68
