股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600352,浙江龙盛,20.07,18.7,3.75,1.28,387098299.0,6.43,6.91,5.42,1.0,0,,48.34
sh.600505,西昌电力,15.26,15.08,3.99,3.86,271510575.0,0.96,-3.1,7.36,0.959,1,电力,33.63
sh.600292,电投水电,15.26,15.08,3.99,3.86,271510575.0,0.96,-3.1,7.36,0.959,1,电力,33.63
sh.600578,京能电力,11.53,11.53,1.99,2.04,355889688.0,0.85,-3.65,1.57,0.945,1,电力,26.33
sh.600256,广汇能源,6.68,6.38,2.99,4.3,1289049989.0,0.88,2.43,4.17,0.966,0,,25.4
sh.600118,中国卫星,11.57,11.57,3.9,5.68,261844456.0,0.49,-8.6,0.78,0.913,1,军工,23.49
