code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600726,2026-03-23,2026-03-24,5.315,5.584,300,5.06,take_partial
600396,2026-03-23,2026-03-24,6.657,7.572,200,13.76,take_partial
001896,2026-03-23,2026-03-24,14.975,16.883,100,12.74,take_partial
600821,2026-03-23,2026-03-24,10.39,11.059,100,6.43,take_partial
601872,2026-03-23,2026-03-24,16.947,17.802,100,5.05,take_partial
600026,2026-03-23,2026-03-24,22.913,25.185,100,9.92,take_partial
600396,2026-03-23,2026-03-24,6.657,7.572,600,13.76,take_pct
001896,2026-03-23,2026-03-24,14.975,16.883,200,12.74,take_pct
600821,2026-03-23,2026-03-24,10.39,11.059,400,6.43,take_pct
600026,2026-03-23,2026-03-24,22.913,25.185,300,9.92,take_pct
600726,2026-03-23,2026-03-25,5.315,6.144,700,15.59,take_partial_final
002980,2026-03-23,2026-03-25,37.017,40.469,100,9.33,take_partial_final
603565,2026-03-23,2026-03-30,10.811,11.259,200,4.14,take_partial
002015,2026-03-23,2026-03-30,19.92,16.915,200,-15.09,stop_hard
603565,2026-03-23,2026-03-30,10.811,11.259,600,4.14,take_band
600299,2026-03-23,2026-03-30,13.684,14.056,600,2.72,take_band
603393,2026-03-23,2026-03-31,42.743,36.295,100,-15.08,stop_hard
601872,2026-03-23,2026-04-01,16.947,17.702,400,4.46,take_partial_final
605117,2026-03-23,2026-04-07,94.554,88.002,100,-6.93,max_hold
600989,2026-03-23,2026-04-07,30.631,29.79,200,-2.74,max_hold
