股票代码,股票名称,综合分
002461,珠江啤酒,70.96
000709,河钢股份,70.08
000888,峨眉山Ａ,69.88
600734,*ST实达,69.85
601326,秦港股份,68.94
600997,开滦股份,68.63
000923,河钢资源,67.78
600060,海信视像,67.57
002181,粤 传 媒,67.38
002697,红旗连锁,67.18
000586,汇源通信,66.89
002506,协鑫集成,66.02
605099,共创草坪,65.74
600230,XD沧州大,65.71
000751,锌业股份,65.64
605268,王力安防,65.59
300530,领湃科技,65.18
603833,欧派家居,65.16
600676,交运股份,65.09
002465,海格通信,65.06
600988,赤峰黄金,64.8
002847,盐津铺子,64.65
600531,豫光金铅,64.44
601168,西部矿业,64.21
000408,藏格矿业,64.15
688231,隆达股份,64.07
301566,达利凯普,63.86
300605,恒锋信息,63.85
002812,恩捷股份,63.32
300964,本川智能,63.27
688786,悦安新材,63.22
603283,赛腾股份,63.04
600537,*ST亿晶,62.86
002424,ST百灵,62.85
300711,广哈通信,62.8
002297,博云新材,62.77
002121,科陆电子,62.72
002852,道道全,62.57
300221,银禧科技,62.51
300525,博思软件,62.42
