股票代码,股票名称,综合分
600299,安迪苏,100.0
002214,*ST大立,100.0
601799,星宇股份,100.0
603317,天味食品,100.0
600901,江苏金租,100.0
002307,北新路桥,100.0
600004,白云机场,100.0
688096,京源环保,100.0
001286,陕西能源,100.0
002227,*ST特迅,99.65
603202,天有为,99.33
600598,北大荒,99.09
300808,久量股份,97.98
603586,金麒麟,97.03
002426,胜利精密,96.65
002946,新乳业,96.07
000543,皖能电力,96.05
603092,德力佳,95.68
605289,罗曼股份,94.86
000027,深圳能源,94.65
300457,赢合科技,94.47
600023,浙能电力,94.38
603826,坤彩科技,94.3
300854,中兰环保,94.29
300125,*ST聆达,93.73
300928,华安鑫创,93.52
600012,皖通高速,93.49
603159,上海亚虹,93.41
001311,多利科技,93.05
603516,淳中科技,92.97
603226,菲林格尔,92.95
300290,ST荣科,92.8
001289,龙源电力,92.62
002598,ST章鼓,92.56
001238,浙江正特,91.71
002774,快意电梯,91.58
300831,ST派瑞,91.37
688097,博众精工,91.37
001382,新亚电缆,91.17
603357,设计总院,90.89
