股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.601939,建设银行,13.83,13.27,5.38,3.19,270711949.0,2.8,7.61,2.74,1.0,1,金融,60.59
sh.603619,中曼石油,5.26,4.99,3.41,1.7,1153447590.0,3.41,6.83,6.61,1.0,0,,49.02
sh.603530,神马电力,8.81,8.55,0.94,0.82,1597065924.0,1.49,5.52,2.39,0.987,1,电力,42.59
sh.601985,中国核电,8.81,8.55,0.94,0.82,1597065924.0,1.49,5.52,2.39,0.987,1,电力,42.59
sh.601665,齐鲁银行,5.65,5.48,1.55,1.14,558441672.0,1.12,1.38,3.88,1.0,1,金融,36.13
sh.600060,XD海信视,23.71,22.01,1.49,1.84,473816091.0,0.72,-2.15,13.21,0.979,0,,22.72
sh.603477,巨星农牧,28.85,28.85,1.28,1.35,803122199.0,0.84,-3.14,0.07,0.913,0,,11.5
