股票代码,股票名称,综合分
000531,穗恒运Ａ,59.78
000547,航天发展,59.78
000973,佛塑科技,59.78
001330,博纳影业,59.78
002044,美年健康,59.78
002149,西部材料,59.78
002263,大东南,59.78
002361,神剑股份,59.78
002506,协鑫集成,59.78
002565,顺灏股份,59.78
002575,群兴玩具,59.78
002725,跃岭股份,59.78
002759,ST天际,59.78
002995,天地在线,59.78
300290,ST荣科,59.78
300300,海峡创新,59.78
300465,高伟达,59.78
300781,因赛集团,59.78
600777,新潮能源,59.78
601106,中国一重,59.78
603070,万控智造,59.78
603598,引力传媒,59.78
603601,再升科技,59.78
603778,国晟科技,59.78
688223,晶科能源,59.78
688365,光云科技,59.78
688726,拉普拉斯,59.78
301638,南网数字,59.76
001212,中旗新材,59.76
300766,每日互动,59.76
300880,迦南智能,59.76
300450,先导智能,59.76
605258,协和电子,59.75
300170,汉得信息,59.75
002969,嘉美包装,59.75
603138,海量数据,59.75
300058,蓝色光标,59.74
688707,振华新材,59.74
300468,四方精创,59.74
000151,中成股份,59.73
