股票代码,股票名称,综合分
605299,舒华体育,88.73
000779,甘咨询,88.61
603017,中衡设计,85.9
002519,银河电子,85.78
000890,法尔胜,85.23
603381,永臻股份,84.68
301636,泽润新能,84.25
600477,杭萧钢构,84.11
600871,石化油服,84.06
300063,天龙集团,83.87
301136,招标股份,83.74
002131,利欧股份,83.73
300830,金现代,83.28
300887,谱尼测试,83.12
601106,中国一重,82.64
300129,泰胜风能,82.6
003035,南网能源,82.57
002218,拓日新能,82.55
300141,和顺电气,82.49
002259,升达林业,82.38
301658,首航新能,82.04
300986,志特新材,81.99
600637,东方明珠,81.6
688429,时创能源,81.53
002478,常宝股份,81.52
000592,平潭发展,81.16
605365,立达信,80.69
600986,浙文互联,80.68
600800,渤海化学,80.61
301378,通达海,80.34
300335,迪森股份,80.29
000533,顺钠股份,80.02
688552,航天南湖,79.72
002413,雷科防务,79.64
001311,多利科技,79.59
002498,汉缆股份,79.58
600156,华升股份,79.57
000599,青岛双星,79.43
605268,王力安防,79.38
001255,博菲电气,79.36
