板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
军工,3,1,0,0,6,1.0,7.0,+5.0
机器人,1,3,0,0,2,3.0,5.0,NEW
一带一路,1,3,0,0,2,3.0,5.0,NEW
锂电,2,0,0,0,1,0.0,4.0,NEW
有色金属,2,0,1,0,0,-1.0,3.0,NEW
教育,1,0,0,1,3,0.0,2.0,NEW
汽车,1,0,0,0,1,0.0,2.0,NEW
储能,1,0,0,0,1,0.0,2.0,NEW
消费,1,0,0,0,4,0.0,2.0,NEW
物流,1,0,0,0,0,0.0,2.0,NEW
