股票代码,股票名称,综合分
688496,*ST清越,100.0
688795,摩尔线程,100.0
600076,康欣新材,100.0
300328,宜安科技,100.0
688802,沐曦股份,100.0
000711,ST京蓝,87.4
603370,华新精科,82.27
300357,我武生物,79.35
600664,哈药股份,78.95
603398,*ST沐邦,75.6
603737,三棵树,75.25
002674,兴业科技,75.24
300383,光环新网,73.96
300093,金刚光伏,72.72
002437,誉衡药业,71.56
300854,中兰环保,71.19
688608,恒玄科技,67.86
300214,日科化学,67.18
605499,东鹏饮料,66.91
688775,影石创新,66.85
689009,九号公司,64.36
002043,兔 宝 宝,62.82
600243,*ST海华,62.03
688806,,61.6
000893,亚钾国际,61.48
002432,九安医疗,61.19
603589,口子窖,60.9
603530,神马电力,60.48
300735,光弘科技,58.95
600066,宇通客车,58.9
600381,*ST春天,58.81
688681,科汇股份,58.02
603682,锦和商管,57.97
605055,迎丰股份,57.69
000668,荣丰控股,57.37
600114,东睦股份,57.05
603950,长源东谷,56.7
605298,必得科技,56.42
688210,统联精密,56.41
301581,黄山谷捷,56.2
