股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601186,中国铁建,2,DistLo10/Vol20,55.8,13.8,6.12,5.0,5508.0,6.12,6.047544407229957,6.386455592770044,6.2170000000000005,0.04,6.4
601607,上海医药,1,Vol20,54.3,13.8,16.59,5.0,6636.0,16.59,16.286474544101555,16.780525455898438,16.533499999999997,0.04,7.9
600704,物产中大,2,DistLo10/Vol20,53.7,13.8,4.89,5.0,5379.0,4.89,4.860169971742724,5.051830028257277,4.956,0.04,4.3
600926,杭州银行,1,Vol20,53.4,13.8,16.03,5.0,6412.0,16.03,15.480656271891855,16.46634372810815,15.973500000000001,0.04,6.5
600018,上港集团,1,Vol20,53.1,13.8,5.15,5.0,5150.0,5.15,5.029934673121531,5.2770653268784695,5.1535,0.04,7.2
600598,北大荒,2,PVCorr60/Skew60,52.6,8.1,12.04,5.0,6020.0,12.04,11.459691677294934,12.524308322705068,11.992,0.04,2.7
601377,兴业证券,2,DistLo10/Vol20,51.8,13.8,5.86,4.9,5274.0,5.86,5.886514633469681,6.128485366530319,6.0075,0.04,2.4
601456,国联民生,1,Vol20,51.0,13.8,8.98,4.8,5388.0,8.98,8.844288568907936,9.099711431092063,8.972,0.04,4.6
603766,隆鑫通用,2,PVCorr60/DistLo10,50.4,8.1,13.57,4.7,5428.0,13.57,12.80856418920191,14.94143581079809,13.875,0.0586,10.3
601901,方正证券,1,Vol20,49.1,13.8,6.936,4.5,4855.0,6.936,6.89350148213128,7.10949851786872,7.0015,0.04,2.7
603580,艾艾精工,3,PVCorr20/PVCorr60/Illiq20,48.4,8.1,56.798,4.4,5680.0,56.798,36.657695096549226,61.012304903450776,48.835,0.12,15.0
600177,雅戈尔,1,Vol20,45.9,13.8,7.55,3.9,4530.0,7.55,7.402584058440323,7.718415941559678,7.5605,0.04,5.2
601169,北京银行,1,Vol20,45.7,13.8,5.01,3.9,4008.0,5.01,4.970908513516347,5.195091486483653,5.083,0.04,4.8
601128,常熟银行,2,DistLo10/Vol20,45.1,13.8,6.09,3.8,4263.0,6.09,6.094228877939224,6.421771122060776,6.258,0.04,1.9
603317,天味食品,1,PVCorr60,43.4,8.1,14.51,3.5,4353.0,14.51,13.302824398207576,15.138175601792419,14.220499999999998,0.0667,6.9
300290,ST荣科,1,PVCorr60,42.4,8.1,6.09,3.4,3654.0,6.09,3.361293704161617,6.609706295838383,4.9855,0.12,15.0
600930,华电新能,5,PVCorr20/PVCorr60/Skew20/Skew60/DistLo60,42.4,8.1,4.21,3.4,3368.0,4.21,4.094938429387548,4.478061570612453,4.2865,0.067,-14.2
600026,中远海能,1,PVCorr60,39.2,8.1,16.3,2.9,3260.0,16.3,14.333500430997608,17.990499569002388,16.162,0.0886,2.6
600208,衢州发展,2,PVCorr60/VRatio20_120,38.3,8.1,3.06,2.7,2754.0,3.06,2.7199227626035807,3.0550772373964197,2.8875,0.0471,1.3
000895,双汇发展,2,PVCorr20/PVCorr60,36.5,8.1,24.89,2.5,2489.0,24.89,24.084981369617278,26.355018630382727,25.220000000000002,0.0522,6.1
600901,江苏金租,1,PVCorr60,35.2,8.1,6.43,2.3,2572.0,6.43,6.309327754625105,6.6106722453748965,6.460000000000001,0.04,7.8
300427,红相股份,1,Skew60,32.2,4.5,7.0,1.9,2100.0,7.0,5.438332621779397,7.335667378220604,6.3870000000000005,0.1052,5.6
000592,平潭发展,1,PVCorr60,32.1,8.1,6.69,1.9,2007.0,6.69,5.143505479483544,6.750494520516456,5.947,0.0864,4.7
603001,奥康国际,1,PVCorr60,27.9,8.1,7.65,1.4,1530.0,7.65,5.655242129220779,7.46475787077922,6.56,0.1038,0.5
001258,立新能源,1,Skew20,27.0,0.0,15.93,1.3,1593.0,15.93,7.902437476611876,15.781562523388125,11.842,0.12,15.0
600123,兰花科创,1,CVAmt20,26.7,0.0,7.31,1.2,1462.0,7.31,6.146221593290906,7.270778406709096,6.708500000000001,0.0621,15.0
601669,中国电建,3,VRatio20_120/DistLo10/DistLo60,20.3,3.6,4.77,0.6,954.0,4.77,4.712118980126151,4.915881019873849,4.814,0.04,1.9
600516,方大炭素,3,VRatio20_120/VRatio10_60/DistLo60,19.5,3.6,5.16,0.5,1032.0,5.16,4.999767343128605,5.287232656871396,5.1435,0.04,3.4
000429,粤高速Ａ,1,Skew60,18.4,4.5,13.29,0.4,1329.0,13.29,13.263418558698035,14.352581441301968,13.808000000000002,0.0662,3.1
601985,中国核电,1,DistLo60,17.7,3.6,8.88,0.4,888.0,8.88,8.726271078904897,9.107728921095102,8.917,0.04,5.9
601868,中国能建,2,VRatio20_120/DistLo60,17.0,3.6,2.5587999999999997,0.3,512.0,2.5587999999999997,2.4890417368081605,2.609558263191839,2.5492999999999997,0.04,1.7
002379,宏桥控股,1,CVAmt20,17.0,0.0,19.4,0.3,1940.0,19.4,17.885910669979772,20.70708933002023,19.2965,0.1152,6.5
