股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
603610,麒盛科技,1,Theme,50.4,31.0,18.05,5.0,5415.0,18.05,16.820178933179136,19.405821066820863,18.113,0.0923,-9.1
688662,富信科技,1,CCTV,36.0,4.5,172.8,0.1,17280.0,172.8,38.22890713409495,188.88709286590503,113.55799999999999,0.12,15.0
688146,中船特气,1,CCTV,36.0,4.5,385.6,0.1,38560.0,385.6,124.79176981103859,395.8482301889614,260.32,0.12,15.0
300319,麦捷科技,1,CCTV,35.9,4.5,31.0,0.1,3100.0,31.0,14.06481413642336,32.495185863576644,23.28,0.12,15.0
688549,中巨芯-U,1,CCTV,35.9,4.5,32.1,0.1,3210.0,32.1,11.877220344109134,38.39077965589087,25.134,0.12,15.0
002636,金安国纪,1,CCTV,35.9,4.5,112.13,0.1,11213.0,112.13,42.577565459001725,124.13243454099828,83.355,0.12,15.0
300489,光智科技,1,CCTV,35.8,4.5,283.24,0.0,28324.0,283.24,98.04390567389211,277.72709432610793,187.8855,0.12,15.0
600353,旭光电子,1,CCTV,35.8,4.5,47.98,0.0,4798.0,47.98,16.434906391563786,50.78709360843622,33.611000000000004,0.12,15.0
300285,国瓷材料,1,CCTV,35.7,4.5,102.81,0.0,10281.0,102.81,43.65442162080031,99.89757837919967,71.776,0.12,15.0
600206,有研新材,1,CCTV,35.7,4.5,60.76,0.0,6076.0,60.76,20.32770140339606,54.478298596603935,37.403,0.12,15.0
301319,唯特偶,1,CCTV,35.7,4.5,207.0,0.0,20700.0,207.0,97.00831835085268,202.63868164914732,149.8235,0.12,15.0
688233,神工股份,1,CCTV,35.6,4.5,161.94,0.0,16194.0,161.94,66.40967201722776,149.16032798277226,107.78500000000001,0.12,15.0
603186,华正新材,1,CCTV,35.6,4.5,247.25,0.0,24725.0,247.25,94.75220783995263,268.1317921600473,181.44199999999998,0.12,15.0
688766,普冉股份,1,CCTV,35.6,4.5,727.01,0.0,72701.0,727.01,259.9912118549647,737.7307881450353,498.861,0.12,15.0
