股票代码,股票名称,综合分
002808,,100.0
000004,,100.0
603159,上海亚虹,100.0
300385,ST雪浪,100.0
301030,*ST仕净,100.0
600598,北大荒,93.87
300338,*ST开元,93.37
300922,天秦装备,89.44
001211,双枪科技,86.15
301538,骏鼎达,81.68
301231,荣信文化,78.16
300044,*ST赛为,77.01
603202,天有为,76.97
000722,湖南发展,75.66
603377,ST东时,74.77
001382,新亚电缆,74.31
603165,荣晟环保,73.71
605555,德昌股份,72.78
600568,ST中珠,72.53
000826,*ST启环,71.95
002853,皮阿诺,71.69
600505,西昌电力,71.69
000821,ST京机,71.59
603370,华新精科,71.53
300010,ST豆神,71.39
600581,*ST八钢,71.17
300123,ST亚光,70.8
605488,福莱新材,70.61
688087,英科再生,69.96
603586,金麒麟,69.96
002443,金洲管道,69.43
002122,ST汇洲,69.29
002431,ST棕榈,69.24
600491,ST龙元,69.2
600714,金瑞矿业,69.04
300740,水羊股份,68.78
002650,ST加加,68.49
600540,新赛股份,68.34
002719,ST麦趣,68.33
003032,传智教育,68.33
