股票代码,股票名称,建议买入价
601225,陕西煤业,18.9
002746,仙坛股份,5.83
603967,中创物流,10.94
001206,依依股份,23.52
600497,驰宏锌锗,5.45
600754,锦江酒店,21.62
600219,南山铝业,3.61
601600,中国铝业,7.16
600985,淮北矿业,12.05
600007,中国国贸,19.18
600256,广汇能源,5.28
605183,确成股份,18.46
601156,东航物流,13.35
002301,齐心集团,6.87
600966,博汇纸业,4.79
002539,云图控股,10.06
000983,山西焦煤,6.82
000729,燕京啤酒,11.9
601898,中煤能源,11.32
601918,新集能源,6.12
603298,杭叉集团,20.47
