股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600674,nan,14.86,13.86,0.81,1.15,606327406.0,1.01,6.16,10.53,1.0,0,,33.43
sh.601952,nan,9.84,9.35,1.88,3.12,258264934.0,0.94,6.02,1.72,0.992,0,,30.56
sh.600085,nan,15.29,14.44,1.19,2.63,2333617083.0,0.64,5.2,9.05,0.93,0,,22.55
sh.600597,nan,8.67,8.61,1.37,2.4,294571843.0,0.71,-2.02,1.39,0.957,0,,16.21
