股票代码,股票名称,综合分
002101,广东鸿图,76.13
600509,天富能源,76.11
003028,振邦智能,75.94
002683,广东宏大,75.88
002932,*ST明德,75.85
002518,科士达,75.8
600995,南网储能,75.75
003007,直真科技,75.74
002925,盈趣科技,75.71
002026,山东威达,75.7
600502,安徽建工,75.69
688611,杭州柯林,75.59
000958,电投产融,75.53
300388,节能国祯,75.52
600638,新黄浦,75.49
002239,奥特佳,75.24
002136,安 纳 达,75.23
600558,大西洋,75.2
600273,嘉化能源,75.11
600973,宝胜股份,74.99
601827,三峰环境,74.99
603041,美思德,74.99
601077,渝农商行,74.92
603579,荣泰健康,74.9
001282,三联锻造,74.79
003038,鑫铂股份,74.71
603937,丽岛新材,74.71
600223,福瑞达,74.65
300271,华宇软件,74.64
000555,神州信息,74.55
300141,和顺电气,74.46
600965,*ST福成,74.42
603701,德宏股份,74.33
002245,蔚蓝锂芯,74.3
600930,华电新能,74.27
002045,国光电器,74.21
002007,华兰生物,74.17
002462,嘉事堂,74.12
002227,*ST特迅,74.1
002575,群兴玩具,74.04
