股票代码,股票名称,综合分
603119,浙江荣泰,75.27
600216,浙江医药,75.18
300098,高新兴,75.02
002237,恒邦股份,75.0
600051,宁波联合,74.91
600790,轻纺城,74.9
000017,深中华A,74.88
002909,集泰股份,74.86
301378,通达海,74.85
002248,华东数控,74.84
002239,奥特佳,74.82
300897,山科智能,74.67
600612,老凤祥,74.66
002693,双成药业,74.59
001339,智微智能,74.57
002441,众业达,74.56
301089,拓新药业,74.55
000009,中国宝安,74.51
688616,西力科技,74.46
603569,长久物流,74.45
688469,芯联集成,74.45
600906,财达证券,74.42
600301,华锡有色,74.35
300802,矩子科技,74.33
600251,冠农股份,74.29
600497,驰宏锌锗,74.28
605138,盛泰集团,74.28
002700,万憬能源,74.27
002422,科伦药业,74.26
301213,观想科技,74.26
002901,大博医疗,74.23
600663,陆家嘴,74.21
688533,上声电子,74.19
301190,善水科技,74.19
301262,海看股份,74.17
301041,金百泽,74.13
300337,银邦股份,74.09
002747,埃斯顿,74.08
000617,中油资本,74.08
002377,国创高新,74.07
