code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
601156,2026-06-29,2026-07-01,16.126,17.313,100,7.36,take_band
002141,2026-06-29,2026-07-01,5.736,4.87,400,-15.09,stop_hard
600998,2026-06-29,2026-07-02,4.595,4.845,300,5.45,take_band
603065,2026-06-29,2026-07-02,20.831,17.688,100,-15.09,stop_hard
600500,2026-06-29,2026-07-02,8.829,7.492,200,-15.14,stop_hard
600226,2026-06-29,2026-07-06,10.571,8.976,200,-15.09,stop_hard
002515,2026-06-29,2026-07-06,11.101,9.426,200,-15.09,stop_hard
600909,2026-06-29,2026-07-06,12.603,10.701,100,-15.09,stop_hard
000608,2026-06-29,2026-07-07,6.847,5.814,300,-15.09,stop_hard
601288,2026-06-29,2026-07-09,6.166,6.104,200,-1.01,max_hold
601328,2026-06-29,2026-07-09,6.36,6.503,200,2.25,max_hold
601398,2026-06-29,2026-07-09,7.127,7.263,200,1.9,max_hold
601658,2026-06-29,2026-07-09,4.817,4.896,300,1.63,max_hold
601229,2026-06-29,2026-07-09,8.899,8.941,100,0.47,max_hold
600985,2026-06-29,2026-07-09,14.765,14.176,100,-3.99,max_hold
600919,2026-06-29,2026-07-09,10.857,11.129,100,2.5,max_hold
000048,2026-06-29,2026-07-09,21.832,21.888,100,0.26,max_hold
601665,2026-06-29,2026-07-09,5.682,5.964,200,4.97,max_hold
601077,2026-06-29,2026-07-09,6.296,6.364,200,1.07,max_hold
