股票代码,股票名称,综合分
002551,尚荣医疗,77.54
600609,金杯汽车,76.21
600919,江苏银行,75.69
601279,英利汽车,75.5
002094,青岛金王,75.47
603860,中公高科,75.36
002666,德联集团,75.22
000663,永安林业,74.98
600697,欧亚集团,74.92
601618,中国中冶,74.88
603970,中农立华,74.67
002817,黄山胶囊,74.61
002540,亚太科技,74.58
002188,中天服务,74.46
002111,威海广泰,74.4
605001,威奥股份,74.33
603136,天目湖,74.29
002494,华斯股份,74.26
002573,清新环境,74.2
002398,垒知集团,74.19
300350,华鹏飞,74.13
000637,茂化实华,73.93
600675,中华企业,73.82
002330,得利斯,73.74
002836,新宏泽,73.72
600802,福建水泥,73.72
600097,开创国际,73.71
605567,春雪食品,73.61
603385,惠达卫浴,73.61
002105,信隆健康,73.53
603168,莎普爱思,73.51
600738,丽尚国潮,73.49
600620,天宸股份,73.41
000930,中粮科技,73.39
300514,友讯达,73.39
300213,佳讯飞鸿,73.36
600655,豫园股份,73.26
000557,西部创业,73.22
600170,上海建工,73.09
300512,中亚股份,73.0
