板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
一带一路,2,6,0,0,3,6.0,10.0,NEW
消费,2,0,0,0,2,0.0,4.0,NEW
航空机场,2,1,2,9,6,-1.0,3.0,-1.0
农业,1,1,0,15,3,1.0,3.0,NEW
电商,1,0,0,0,2,0.0,2.0,NEW
