股票代码,股票名称,综合分
002024,ST易购,71.07
603418,友升股份,70.89
600935,华塑股份,70.12
600516,方大炭素,69.81
300230,永利股份,69.73
600109,国金证券,69.48
601868,中国能建,69.43
000958,电投产融,69.37
000755,山西高速,69.19
002797,第一创业,69.15
605080,XD浙江自,69.04
603210,泰鸿万立,68.9
001216,华瓷股份,68.81
605009,豪悦护理,68.72
000631,顺发恒能,68.72
603855,华荣股份,68.62
002573,清新环境,68.6
601696,中银证券,68.16
000422,湖北宜化,68.13
002321,华英农业,68.0
002140,东华科技,67.99
603049,中策橡胶,67.9
600136,ST明诚,67.84
000049,德赛电池,67.73
002011,盾安环境,67.73
600668,尖峰集团,67.69
002296,辉煌科技,67.68
002034,旺能环境,67.66
603035,常熟汽饰,67.62
600208,衢州发展,67.56
000411,英特集团,67.53
002658,雪迪龙,67.37
603325,博隆技术,67.15
000795,英洛华,66.96
688538,和辉光电,66.55
600623,华谊集团,66.55
603060,国检集团,66.45
001228,永泰运,66.32
000698,ST沈化,66.02
301168,通灵股份,65.95
