股票代码,股票名称,综合分
600054,黄山旅游,76.12
002432,九安医疗,76.1
002653,海思科,76.04
002472,双环传动,76.0
000617,中油资本,75.95
600713,南京医药,75.85
688369,致远互联,75.83
002041,登海种业,75.82
603439,三力制药,75.78
002017,东信和平,75.72
688728,格科微,75.57
601928,凤凰传媒,75.52
603444,吉比特,75.38
002675,东诚药业,75.3
301185,鸥玛软件,75.25
600857,宁波中百,75.15
002290,禾盛新材,75.1
601390,中国中铁,74.99
601229,上海银行,74.97
002517,恺英网络,74.85
301383,天键股份,74.74
002811,郑中设计,74.6
600435,北方导航,74.51
000929,兰州黄河,74.45
601100,恒立液压,74.16
601519,大智慧,74.07
001218,丽臣实业,73.85
601985,中国核电,73.8
688592,司南导航,73.78
600977,XD中国电,73.66
300339,润和软件,73.34
688239,航宇科技,73.33
603488,展鹏科技,73.31
300161,华中数控,73.18
002980,华盛昌,73.01
600210,紫江企业,73.01
601886,江河集团,72.8
603368,柳药集团,72.8
300490,华自科技,72.79
002364,中恒电气,72.76
