股票代码,股票名称,最新价,建议买入价,最新换手率%,近5日换手均值%,最新成交额,成交额放大倍数,5日涨跌幅%,20日涨跌幅%,距20日高点比,题材命中数,题材标签,综合分
sh.600015,华夏银行,6.51,6.51,0.95,0.91,1667445127.0,1.14,-4.16,0.6,0.936,1,金融,26.47
sh.600801,华新建材,18.61,18.61,1.04,1.06,261346233.0,0.84,0.24,0.99,0.955,0,,16.0
