股票代码,股票名称,综合分
002363,隆基机械,75.48
301136,招标股份,74.12
300359,全通教育,74.06
300098,高新兴,73.29
002339,积成电子,73.11
300025,华星创业,73.11
300350,华鹏飞,73.03
002467,二六三,72.94
603022,新通联,72.69
000636,风华高科,72.57
688560,明冠新材,72.48
603982,泉峰汽车,72.41
002777,久远银海,72.38
300153,科泰电源,72.38
600620,天宸股份,72.19
000990,诚志股份,72.0
300428,立中集团,71.96
300389,艾比森,71.84
002593,日上集团,71.82
600919,江苏银行,71.69
600320,振华重工,71.66
600787,中储股份,71.66
002268,电科网安,71.63
301378,通达海,71.6
600728,佳都科技,71.49
002163,海南发展,71.45
000407,胜利股份,71.38
300814,中富电路,71.36
002799,环球印务,71.28
002863,今飞凯达,71.26
002682,龙洲股份,71.24
603970,中农立华,71.21
300062,中能电气,71.14
002879,长缆科技,71.07
601127,赛力斯,71.04
300479,神思电子,71.02
688348,昱能科技,70.97
603810,丰山集团,70.9
002188,中天服务,70.88
001388,信通电子,70.77
