股票代码,股票名称,综合分
603317,天味食品,100.0
603202,天有为,100.0
600299,安迪苏,100.0
601799,星宇股份,100.0
002307,北新路桥,100.0
002214,*ST大立,100.0
001311,多利科技,100.0
605196,华通线缆,99.82
600598,北大荒,98.74
300854,中兰环保,98.2
600901,江苏金租,98.18
002946,新乳业,97.94
000543,皖能电力,97.85
688096,京源环保,97.45
000890,法尔胜,97.34
001286,陕西能源,97.24
603409,汇通控股,96.83
603567,珍宝岛,96.42
002612,朗姿股份,96.33
002757,南兴股份,96.21
001289,龙源电力,96.01
600004,白云机场,95.78
300808,久量股份,95.36
002227,*ST特迅,95.02
600389,江山股份,94.96
001979,招商蛇口,94.67
000615,*ST美谷,94.4
603766,隆鑫通用,94.37
600323,瀚蓝环境,94.06
600388,龙净环保,93.12
000910,大亚圣象,92.98
000531,穗恒运Ａ,92.91
002608,江苏国信,92.46
601187,厦门银行,92.37
600229,城市传媒,92.22
002354,天娱数科,92.21
000875,电投绿能,92.19
002331,皖通科技,92.15
001300,三柏硕,92.02
001382,新亚电缆,91.95
