股票代码,股票名称,综合分
301040,中环海陆,100.0
603358,华达科技,100.0
301266,宇邦新材,97.71
301075,多瑞医药,94.16
002961,瑞达期货,86.16
601615,明阳智能,76.75
600703,三安光电,76.4
601319,中国人保,75.69
603008,ST喜临门,73.63
600690,海尔智家,71.81
300900,广联航空,68.44
603319,美湖股份,68.1
002796,世嘉科技,67.71
002367,康力电梯,67.28
601628,中国人寿,66.48
002772,众兴菌业,66.42
688123,聚辰股份,65.27
301636,泽润新能,62.88
002865,钧达股份,61.88
300118,东方日升,60.6
688027,国盾量子,60.52
301656,联合动力,59.83
605111,新洁能,57.79
300076,*ST宁视,56.82
000021,深科技,56.67
688408,中信博,56.13
001239,永达股份,55.4
300319,麦捷科技,55.39
600113,浙江东日,54.15
688103,国力电子,53.88
688061,灿瑞科技,53.87
000061,农 产 品,53.59
001323,慕思股份,52.3
601336,新华保险,51.57
300068,ST南都,51.42
002052,同洲电子,50.77
002405,四维图新,50.61
300860,锋尚文化,49.5
688380,中微半导,49.47
301030,*ST仕净,48.58
