股票代码,股票名称,综合分
300350,华鹏飞,77.89
300359,全通教育,76.8
002863,今飞凯达,76.22
300112,万讯自控,75.48
300713,英可瑞,75.25
002398,垒知集团,75.15
300425,中建环能,75.13
002593,日上集团,74.91
688565,力源科技,74.85
002247,聚力文化,74.76
003016,欣贺股份,74.75
600597,光明乳业,74.7
601618,中国中冶,74.69
000557,西部创业,74.64
301355,南王科技,74.62
000985,大庆华科,74.58
000633,合金投资,74.58
000779,甘咨询,74.58
000017,深中华A,74.58
000757,浩物股份,74.55
002061,浙江交科,74.5
300513,恒实科技,74.48
600697,欧亚集团,74.14
002330,得利斯,74.12
603273,天元智能,74.1
002523,天桥起重,74.1
300512,中亚股份,74.1
002110,三钢闽光,74.06
002182,宝武镁业,73.93
300413,芒果超媒,73.91
000607,华媒控股,73.82
002069,獐子岛,73.76
002495,佳隆股份,73.68
002343,慈文传媒,73.62
603860,中公高科,73.61
600587,新华医疗,73.59
002544,普天科技,73.52
000761,本钢板材,73.46
002152,广电运通,73.44
600616,金枫酒业,73.31
