股票代码,股票名称,综合分
000656,金科股份,76.18
300919,中伟新材,76.11
605008,长鸿高科,75.95
002279,久其软件,75.94
002004,华邦健康,75.85
601518,吉林高速,75.68
603639,海利尔,75.64
600305,恒顺醋业,75.56
000990,诚志股份,75.42
600653,申华控股,75.32
600812,华北制药,75.31
000755,山西高速,75.28
601877,正泰电器,75.13
600249,两面针,75.03
600177,雅戈尔,74.78
002596,海南瑞泽,74.76
601789,宁波建工,74.49
001301,尚太科技,74.42
600998,九州通,74.29
000401,金隅冀东,74.26
603556,海兴电力,74.25
000560,我爱我家,74.24
002827,高争民爆,74.21
002926,华西证券,73.89
600846,同济科技,73.82
000581,威孚高科,73.7
300834,星辉环材,73.69
600369,西南证券,73.65
300674,宇信科技,73.33
603058,永吉股份,73.33
002375,亚厦股份,73.29
600529,山东药玻,73.2
603392,万泰生物,73.19
002032,苏 泊 尔,73.16
000897,津滨发展,72.97
600726,华电能源,72.95
000767,晋控电力,72.85
601156,XD东航物,72.76
000913,钱江摩托,72.73
000798,中水渔业,72.73
