股票代码,股票名称,建议买入价
601600,中国铝业,7.36
601918,新集能源,6.12
605183,确成股份,18.92
002746,仙坛股份,5.85
600007,中国国贸,19.15
000534,万泽股份,15.22
605377,华旺科技,8.54
002539,云图控股,9.84
603619,中曼石油,18.31
001205,盛航股份,15.77
000983,山西焦煤,6.63
600196,复星医药,28.76
000915,华特达因,28.87
603848,好太太,20.36
002322,理工能科,12.19
000975,山金国际,19.96
601898,中煤能源,10.82
000060,中金岭南,5.06
600223,福瑞达,7.48
002128,电投能源,20.28
603238,诺邦股份,18.79
600256,广汇能源,4.91
600380,健康元,11.97
002299,圣农发展,16.43
