code,buy_date,sell_date,buy_price,sell_price,qty,return_pct,exit_reason
600054,2026-02-02,2026-02-03,12.643,13.157,100,4.07,take_partial
002155,2026-02-02,2026-02-03,32.903,36.114,100,9.76,take_partial
600196,2026-02-02,2026-02-03,26.106,25.864,200,-0.93,trend_break
002155,2026-02-02,2026-02-03,32.903,36.114,100,9.76,take_pct
601225,2026-02-02,2026-02-03,21.011,19.95,400,-5.05,trend_break
600054,2026-02-02,2026-02-04,12.643,13.447,400,6.36,take_partial_final
601212,2026-02-02,2026-02-04,12.312,10.29,500,-16.43,stop_hard
600382,2026-02-02,2026-02-05,8.709,9.461,200,8.63,take_partial
000506,2026-02-02,2026-02-05,23.123,19.635,200,-15.08,stop_hard
600531,2026-02-02,2026-02-05,19.77,16.787,300,-15.09,stop_hard
600382,2026-02-02,2026-02-05,8.709,9.461,600,8.63,take_pct
002440,2026-02-02,2026-02-06,12.362,12.947,100,4.73,take_partial
601069,2026-02-02,2026-02-06,37.957,31.999,100,-15.7,stop_hard
600489,2026-02-02,2026-02-06,32.643,27.572,200,-15.53,stop_hard
002440,2026-02-02,2026-02-09,12.362,14.246,400,15.23,take_partial_final
002796,2026-02-02,2026-02-12,45.195,48.352,100,6.98,take_partial_final
601179,2026-02-02,2026-02-24,15.165,15.315,500,0.99,max_hold
601600,2026-02-02,2026-02-24,12.823,12.747,1500,-0.59,max_hold
