股票代码,股票名称,综合分
000004,,100.0
002808,,100.0
002898,赛隆退,100.0
600193,,100.0
600608,,100.0
605081,,100.0
301535,浙江华远,84.65
300986,志特新材,84.34
600028,中国石化,83.38
301449,天溯计量,82.93
688176,亚虹医药,82.72
601808,中海油服,82.68
688488,艾迪药业,82.28
603696,安记食品,81.75
301257,普蕊斯,81.46
002033,丽江股份,81.43
600513,联环药业,80.95
002455,百川股份,80.93
300139,晓程科技,80.77
002228,合兴包装,80.58
002219,新里程,80.58
605599,菜百股份,80.5
300765,石药创新,80.49
605116,奥锐特,80.16
002772,众兴菌业,79.86
301292,海科新源,79.83
600765,中航重机,79.79
000008,神州高铁,79.75
600916,中国黄金,79.64
300945,曼卡龙,79.42
688552,航天南湖,79.41
688166,博瑞医药,79.34
000581,威孚高科,79.06
000516,国际医学,78.9
300189,神农种业,78.89
600250,南京商旅,78.69
300149,睿智医药,78.59
600389,江山股份,78.52
600755,厦门国贸,78.52
300970,华绿生物,78.35
