板块,提及次数,正向词命中,负向词命中,中性词命中,宏观词命中,舆论分,热度分,较上一期热度变化
消费,2,3,0,14,9,3.0,7.0,NEW
医药,2,1,0,0,4,1.0,5.0,NEW
金融,1,1,0,0,4,1.0,3.0,NEW
一带一路,1,1,0,0,4,1.0,3.0,NEW
汽车,1,0,0,0,0,0.0,2.0,NEW
半导体,1,0,0,0,0,0.0,2.0,NEW
航空机场,1,0,0,0,0,0.0,2.0,-2.0
食品,1,0,0,0,1,0.0,2.0,NEW
