股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
600079,ST人福,3,DistLo10/DistLo60/Vol20,76.8,13.8,16.22,5.0,6488.0,16.22,16.439946331886286,17.420053668113713,16.93,0.04,9.3
600919,江苏银行,1,Vol20,71.2,13.8,11.2968,5.0,5648.0,11.2968,10.773094186014799,11.603505813985201,11.1883,0.04,15.0
600036,招商银行,1,Vol20,70.7,13.8,37.21,5.0,7442.0,37.21,35.83969706257704,38.336302937422964,37.088,0.04,15.0
601916,浙商银行,1,Vol20,70.4,13.8,2.909,5.0,5236.0,2.909,2.822249365720353,2.9877506342796476,2.9050000000000002,0.04,15.0
601229,上海银行,1,Vol20,70.3,13.8,9.01,5.0,5406.0,9.01,8.725054160887943,9.293945839112055,9.0095,0.04,15.0
601658,邮储银行,1,Vol20,70.1,13.8,4.8847000000000005,5.0,5373.0,4.8847000000000005,4.795176846180986,5.025223153819015,4.910200000000001,0.04,15.0
601818,光大银行,1,Vol20,69.8,13.8,3.08,5.0,5236.0,3.08,2.9931435619901015,3.1318564380098985,3.0625,0.04,15.0
002223,鱼跃医疗,2,PVCorr60/Skew60,45.0,8.7,24.85,4.4,4970.0,24.85,24.588442368996468,27.034557631003537,25.811500000000002,0.04,2.5
600704,物产中大,1,PVCorr60,36.4,8.7,4.63,3.6,3704.0,4.63,4.547688895299829,4.9163111047001715,4.732,0.04,10.9
600519,贵州茅台,2,DistLo10/DistLo60,33.3,3.3,1211.33,3.3,121133.0,1211.33,1217.5660158786573,1286.914984121343,1252.2405,0.04,15.0
601869,长飞光纤,1,CVAmt60,26.0,0.0,460.205,2.7,46020.0,460.205,356.24705086625073,483.96094913374924,420.104,0.12,15.0
300296,利亚德,1,Skew20,25.5,0.0,6.91,2.6,2764.0,6.91,6.402721449653509,7.1452785503464895,6.773999999999999,0.0773,15.0
601985,中国核电,1,Skew20,24.9,0.0,9.13,2.6,2739.0,9.13,8.526954753239163,9.222045246760839,8.874500000000001,0.04,15.0
002670,国盛证券,1,Skew60,21.8,4.2,11.91,2.3,2382.0,11.91,11.023703624625252,12.087296375374745,11.555499999999999,0.0456,11.3
688048,长光华芯,1,CVAmt60,19.2,0.0,371.5,2.1,37150.0,371.5,334.1766130243159,394.8493869756842,364.51300000000003,0.12,15.0
688153,唯捷创芯,1,Skew60,17.3,4.2,31.523,2.0,3152.0,31.523,27.21397303068774,33.377026969312254,30.295499999999997,0.0855,0.3
300123,ST亚光,1,PVCorr60,13.8,8.7,4.17,1.7,2085.0,4.17,4.000027068651557,4.786972931348442,4.3934999999999995,0.114,-15.0
300068,ST南都,1,PVCorr60,13.7,8.7,4.39,1.7,1756.0,4.39,3.8108866367271115,4.954113363272889,4.3825,0.12,-15.0
603586,金麒麟,2,Skew20/Skew60,13.4,4.2,15.75,1.7,3150.0,15.75,16.08471183287292,18.703288167127077,17.394,0.0899,-0.1
601100,恒立液压,1,Skew20,11.5,0.0,117.39,1.6,11739.0,117.39,108.03779176431016,120.96520823568986,114.50150000000001,0.0671,15.0
603766,隆鑫通用,1,PVCorr60,10.6,8.7,11.42,1.5,2284.0,11.42,11.753062908043388,14.077937091956612,12.9155,0.0828,-15.0
301050,雷电微力,1,Skew60,9.8,4.2,35.18,1.5,3518.0,35.18,32.93816563562915,40.16406494437085,36.55111529,0.0725,-5.8
603156,养元饮品,1,Skew20,9.8,0.0,43.89,1.5,4389.0,43.89,39.25475222627546,44.24824777372454,41.7515,0.0488,13.3
000709,河钢股份,1,Skew20,9.0,0.0,2.04,1.4,1428.0,2.04,2.0368531918421127,2.2371468081578874,2.137,0.0457,5.2
000423,东阿阿胶,1,DistLo10,8.1,0.0,45.975189,1.4,4598.0,45.975189,46.290314787055465,49.19596513294452,47.74313995999999,0.04,11.6
002139,拓邦股份,1,Skew60,7.8,4.2,9.74,1.3,1948.0,9.74,9.35610719358746,11.322892806412538,10.3395,0.0576,-6.2
002252,上海莱士,2,DistLo10/DistLo60,4.3,3.3,4.657,1.1,1397.0,4.657,4.7876302935036765,5.377369706496323,5.0825,0.04,-6.2
000338,潍柴动力,1,PVCorr20,4.2,0.0,28.93,1.1,2893.0,28.93,26.937525807520117,35.833474192479876,31.385499999999997,0.1018,7.7
688205,德科立,1,CVAmt20,1.6,0.0,237.03,1.0,23703.0,237.03,213.99149113860187,257.1155088613981,235.55349999999999,0.12,1.3
002157,正邦科技,2,PVCorr20/VRatio10_60,1.6,0.0,3.03,1.0,1212.0,3.03,2.9656741160865456,3.286325883913454,3.126,0.04,2.1
002120,韵达股份,1,CVAmt20,-2.7,0.0,6.41,0.7,1282.0,6.41,6.225107434909644,6.962892565090355,6.593999999999999,0.04,0.8
601155,新城控股,2,DistLo10/DistLo60,-4.5,3.3,11.1,0.6,1110.0,11.1,10.986884237431408,13.554115762568593,12.2705,0.0698,-15.0
000895,双汇发展,2,PVCorr20/Skew20,-5.0,0.0,23.05,0.6,2305.0,23.05,23.41295825089907,25.754041749100924,24.583499999999997,0.04,-4.5
002182,宝武镁业,1,CVAmt60,-11.0,0.0,13.72,0.3,1372.0,13.72,12.641184021495894,15.779815978504105,14.2105,0.0778,-7.5
002065,东华软件,1,CVAmt20,-11.5,0.0,7.32,0.3,732.0,7.32,6.837085506055554,8.001914493944447,7.419500000000001,0.0621,-8.0
300461,田中精机,2,VRatio20_120/VRatio10_60,-11.9,0.0,42.29,0.3,4229.0,42.29,41.981058828265134,52.06494117173487,47.023,0.0565,-11.4
601808,中海油服,1,VRatio20_120,-12.3,0.0,12.0,0.3,1200.0,12.0,11.977214854384203,13.365035145615797,12.671125,0.04,-8.8
300986,志特新材,1,VRatio20_120,-12.4,0.0,13.407142857142858,0.3,1341.0,13.407142857142858,12.623645750153495,14.68921139270365,13.656428571428572,0.0496,-8.9
002413,雷科防务,1,VRatio20_120,-12.5,0.0,10.28,0.3,1028.0,10.28,9.886914408144673,11.270085591855327,10.5785,0.0522,-10.4
002739,儒意电影,1,PVCorr20,-13.8,0.0,8.04,0.2,804.0,8.04,8.157994976544018,9.531005023455982,8.8445,0.0575,-10.3
002294,信立泰,2,VRatio20_120/VRatio10_60,-15.5,0.0,30.16,0.2,3016.0,30.16,29.96250535080387,34.98749464919614,32.475,0.0425,-15.0
002385,大北农,1,PVCorr20,-15.9,0.0,2.95,0.1,295.0,2.95,2.9857432362018166,3.510256763798183,3.2479999999999998,0.04,-12.4
300189,神农种业,1,VRatio20_120,-16.1,0.0,4.76,0.1,476.0,4.76,4.771842070015027,5.367157929984972,5.0695,0.0489,-12.6
600845,宝信软件,1,PVCorr20,-18.5,0.0,17.72,0.1,1772.0,17.72,17.27532684328964,22.460673156710364,19.868000000000002,0.06,-15.0
605299,舒华体育,1,VRatio10_60,-18.5,0.0,14.76,0.1,1476.0,14.76,14.729160335782023,18.216839664217982,16.473000000000003,0.0851,-15.0
300413,芒果超媒,1,CVAmt60,-18.5,0.0,15.35,0.1,1535.0,15.35,15.158588401064998,18.128411598934992,16.643499999999996,0.0429,-15.0
300067,安诺其,1,VRatio10_60,-18.5,0.0,5.56,0.1,556.0,5.56,4.978436111734723,6.484563888265276,5.7315,0.0651,-15.0
002544,普天科技,1,CVAmt60,-23.0,0.0,19.9115,0.0,1991.0,19.9115,18.58568796638046,23.75631203361954,21.171,0.0605,-15.0
