股票代码,股票名称,综合分
002898,赛隆退,74.43
000552,甘肃能化,74.33
600980,北矿科技,74.32
002131,利欧股份,74.15
002299,圣农发展,74.1
002238,天威视讯,74.05
003012,东鹏控股,73.97
002793,罗欣药业,73.88
002277,友阿股份,73.85
002918,蒙娜丽莎,73.83
601399,国机重装,73.82
601298,青岛港,73.81
300991,创益通,73.72
600215,派斯林,73.7
600771,广誉远,73.64
603717,天域生物,73.63
600303,曙光股份,73.49
603321,梅轮电梯,73.44
002244,滨江集团,73.39
600613,神奇制药,73.37
603866,桃李面包,73.24
601218,吉鑫科技,73.1
600423,*ST柳化,73.09
603559,中通国脉,73.09
601801,皖新传媒,72.78
001386,马可波罗,72.76
002679,福建金森,72.55
600223,福瑞达,72.4
002455,百川股份,72.36
001379,腾达科技,72.3
002445,中南文化,72.22
000738,航发控制,72.17
600478,科力远,72.13
600449,宁夏建材,71.96
300979,华利集团,71.96
600202,哈空调,71.95
603826,坤彩科技,71.91
001311,多利科技,71.9
301105,鸿铭股份,71.85
601827,三峰环境,71.68
